conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.9015810541647631e+18,Mon Mar 17 10:27:07 +0000 2025,0,Video: BPOM Minta Masyarakat Aktif Awasi Peredaran Skincare Ilegal https://t.co/8HKOByaART,1.9015810541647631e+18,,,in,,0,0,0,https://x.com/detikHealth/status/1901581054164763118,104446991.0,detikHealth
1.8809537884561329e+18,Mon Jan 20 22:57:55 +0000 2025,0,"@BPOM_RI Yeee masyarakat disuruh ningkatin kesadaran, lah kinerja bapak ibu di bpom skalian gmna sebenernya? Kok masih banyak skincare berbahaya yg dijual bebas di pasaran, rugi bgt bayar pajak klo gini ceritanya",1.8814762770745347e+18,,BPOM_RI,in,,0,0,0,https://x.com/gunturraharjo3/status/1881476277074534715,8.101208409938739e+17,gunturraharjo3
1.8496607316981596e+18,Fri Oct 25 03:57:17 +0000 2024,0,"Untuk memaksimalkan pengawasan produk skincare, Kashuri juga menyilakan masyarakat untuk melaporkan produk yang tidak sesuai ketentuan. “Bisa lewat Halo BPOM atau lewat aplikasi,” ungkapnya. Kashuri juga menegaskan bahwa BPOM akan terus melakukan uji sampling terhadap produk https://t.co/rfslc1o5yH",1.849661484907045e+18,https://pbs.twimg.com/media/GatRRiAakAA4HE7.png,TMIHARINI,in,,0,1,0,https://x.com/TMIHARINI/status/1849661484907044993,1.6326707285030584e+18,TMIHARINI
1.7884831340504353e+18,Thu May 09 08:16:22 +0000 2024,1,"Salah satu topik yang dibahas adalah upaya mewujudkan kolaborasi bersama lintas sektor terkait pembinaan, pengawasan, dan pemberdayaan masyarakat, termasuk penindakan untuk penegakan hukum terhadap peredaran skincare beretiket biru yang tidak sesuai ketentuan.",1.7884831360175964e+18,,BPOM_RI,in,,0,1,0,https://x.com/BPOM_RI/status/1788483136017596502,1871035531.0,BPOM_RI
1.5496657022099825e+18,Wed Jul 20 08:01:09 +0000 2022,0,"Haiii Dear 🥰
Biasanya bumil gaberani pake skincare karna takut berpengaruh terhadap kandungan nya Nahh , tenaaang ya Buuund !
DRWSKINCARE aman , nyaman untuk Ibu Hamil dan Menyusui.
DRW sudah lulus BPOM dan pemakaiannya dibawah pengawasan Dokter serta di dampingi BC https://t.co/1CFSzPRnFj",1.5496657022099825e+18,https://pbs.twimg.com/media/FYGEvhmagAAY9Gn.jpg,,in,,0,0,0,https://x.com/Drwskincarebpp2/status/1549665702209982464,1.4111768123741553e+18,Drwskincarebpp2
1.925507692950692e+18,Thu May 22 11:03:02 +0000 2025,1,"Anggota Komisi IX DPR RI, Nurhadi, menyoroti maraknya iklan dan peredaran produk kecantikan seperti skincare yang tidak bersertifikasi atau ilegal. Pengawasan dari Badan Pengawas Obat dan Makanan (BPOM) sebagai pemangku kebijakan pada sektor tersebut dipertanyakan. Legislator https://t.co/PzbcHH9zpu",1.925507692950692e+18,https://pbs.twimg.com/media/GrjHCRHboAEX-dU.jpg,,in,,0,0,0,https://x.com/NasDem/status/1925507692950692120,109149190.0,NasDem
1.9229368991669868e+18,Thu May 15 08:47:37 +0000 2025,0,"Marak Skincare Ilegal, Nurhadi Pertanyakan Pengawasan BPOM https://t.co/abcrN02zkZ",1.9229368991669868e+18,,,in,,0,0,0,https://x.com/RasputinYon/status/1922936899166986722,1.4491188656701112e+18,RasputinYon
1.9024245645521024e+18,Wed Mar 19 18:18:56 +0000 2025,0,"Pabrik skincare ilegal yang beroperasi di sebuah rumah mewah di Ciputat Timur, Tangerang Selatan (Tangsel) digerebek Badan Pengawasan Obat dan Makanan Republik Indonesia (BPOM RI), Rabu (19/3/2025). https://t.co/UJdHLPqVLk https://t.co/IjeJ1BDG2P",1.9024245645521024e+18,https://pbs.twimg.com/media/GmbFD00a8AIvMeA.jpg,,in,,0,0,0,https://x.com/metromedianews/status/1902424564552102372,8.804618265923953e+17,metromedianews
1.8965014813497265e+18,Tue Mar 04 06:33:27 +0000 2025,1,"@leewantb1n @dhemit_is_back @Kab_Esrots BPOM aja kecolongan skincare mercury, hq sama obat penyebab gagal ginjal. Pengawasan skincare. Gw mah dukung semua masuk penjara gak cuman NM, lebih-lebih brand owner skincare over claims hobi flexing.",1.896811206570312e+18,,leewantb1n,in,,0,1,0,https://x.com/Issa_scenteu/status/1896811206570311977,1.6988707118494597e+18,Issa_scenteu
1.8939214664893896e+18,Mon Feb 24 07:10:39 +0000 2025,23,"BPOM menarik puluhan merek kosmetik ilegal dari pasaran berdasarkan hasil pengawasan pada 10-18 Februari lalu. Berikut daftar lengkap kosmetik yang ditarik BPOM, selengkapnya di postingan berikut! #BPOM #Kosmetik #KosmetikIlegal #Skincare #Asumsico https://t.co/M0Soa7H9Wx",1.8939214664893896e+18,https://pbs.twimg.com/media/GkiPiEoWQAA1tuX.jpg,,in,,0,2,9,https://x.com/asumsico/status/1893921466489389564,8.293665514468188e+17,asumsico
1.893246228827382e+18,Sat Feb 22 10:27:30 +0000 2025,0,BPOM Siapkan Regulasi untuk Pengawasan Review Skincare oleh Influencer https://t.co/KKpHmECE8A,1.893246228827382e+18,,,in,,0,0,0,https://x.com/KabarMalangCom/status/1893246228827381925,1.167982392935514e+18,KabarMalangCom
1.887835611941532e+18,Fri Feb 07 12:07:38 +0000 2025,1,"Industri skincare makin berkembang, tapi apakah semua produknya benar-benar aman? Pengusaha dan maklon wajib mematuhi standar keamanan demi melindungi konsumen dari bahan berbahaya dan klaim menyesatkan. BPOM dan pihak terkait harus lebih ketat dalam melakukan pengawasan! https://t.co/3RdTKqlrhu",1.887835611941532e+18,https://pbs.twimg.com/ext_tw_video_thumb/1887835544773951488/pu/img/MACRDPz_4bj-6H7Q.jpg,,in,,0,0,0,https://x.com/garudatvnews/status/1887835611941531972,502140136.0,garudatvnews
1.8833877575041764e+18,Sun Jan 26 05:53:02 +0000 2025,2,"Skincare yang dibuat khusus untuk mengatasi Bekas Jerawat.
Dengan bahan-bahan yang aman digunakan untuk kulit.
-NO HYDROQUINONE, NO MERCURY
-NO FRAGRANCE
-DERMATOLOGICALLY TESTED
-Teruji secara klinis di bawah pengawasan dokter SpKK
-HALAL
-BPOM https://t.co/9wg5a6KxIw",1.8833926831856973e+18,https://pbs.twimg.com/media/GiMnpm7aoAAudE6.jpg,raagt07,in,,0,0,0,https://x.com/raagt07/status/1883392683185697155,1.8659684735806423e+18,raagt07
1.8476775885689738e+18,Sat Oct 19 16:33:59 +0000 2024,0,"#Repost @bpom_ri
...
MAFIA SKINCARE #SahabatBPOM, BPOM merilis penjelasan mengenai viralnya pemberitaan di media yang menyebutkan adanya mafia skincare. Berdasarkan hasil pengawasan, ditemukan pelanggaran berulang yang bersifat sistemik sehingga menimbulkan risiko penurunan + https://t.co/D2Wyjm4Qof",1.8476775885689738e+18,https://pbs.twimg.com/media/GaRE-PTasAAH8Ae.jpg,,in,,0,1,0,https://x.com/bpompalangka/status/1847677588568973768,3249249301.0,bpompalangka
1.8470986921234394e+18,Fri Oct 18 02:13:40 +0000 2024,0,"#Repost @bpom_ri ——
MAFIA SKINCARE #SahabatBPOM, BPOM merilis penjelasan mengenai viralnya pemberitaan di media yang menyebutkan adanya mafia skincare. Berdasarkan hasil pengawasan, ditemukan pelanggaran berulang yang bersifat sistemik sehingga menimbulkan risiko penurunan https://t.co/xYT3flEUwC",1.8470986921234394e+18,https://pbs.twimg.com/media/GaI2dw-a0AA0EwE.jpg,,in,,0,2,0,https://x.com/PulaumorotaiB/status/1847098692123439240,1.5934202714318807e+18,PulaumorotaiB
1.8468907641456686e+18,Thu Oct 17 12:27:26 +0000 2024,0,"Harus Tau Skincare Beretiket Biru, Tidak Dapat Digunakan Bebas, Perlu Konsultasi 𝑺𝒆𝒃𝒖𝒂𝒉 𝑼𝒕𝒂𝒔 Skincare beretiket biru perlu resep dokter &amp; risiko penggunaan tanpa pengawasan. #AreaPintar #areapintartrust #Skincare #EtiketBiru #Konsultasi #Dokter #Keamanan #Kulit #BPOM https://t.co/qgphs0fMgE",1.8468907641456686e+18,https://pbs.twimg.com/media/GaF4T_YaEAAeU8j.jpg,,in,,0,1,0,https://x.com/Area_Pintar/status/1846890764145668511,144765747.0,Area_Pintar
1.8468145890420206e+18,Thu Oct 17 07:24:44 +0000 2024,0,"#SahabatBPOM, BPOM merilis penjelasan mengenai viralnya pemberitaan di media yang menyebutkan adanya mafia skincare. Berdasarkan hasil pengawasan, ditemukan pelanggaran berulang yang bersifat sistemik sehingga menimbulkan risiko penurunan mutu yang mempengaruhi keamanan produk. https://t.co/Jv1D86nRT6",1.8468145890420206e+18,https://pbs.twimg.com/media/GaE0ExKaIAAiCyq.jpg,,in,,0,1,0,https://x.com/bpompangkalpng/status/1846814589042020621,1.106415251589759e+18,bpompangkalpng
1.8467346863344727e+18,Thu Oct 17 02:07:14 +0000 2024,0,"Posted @withregram • @bpom_ri MAFIA SKINCARE #SahabatBPOM, BPOM merilis penjelasan mengenai viralnya pemberitaan di media yang menyebutkan adanya mafia skincare. Berdasarkan hasil pengawasan, ditemukan pelanggaran berulang yang bersifat sistemik sehingga menimbulkan https://t.co/kdNM0tTl9E",1.8467346863344727e+18,https://pbs.twimg.com/media/GaDraPOb0AEnv4N.jpg,,in,,0,1,0,https://x.com/BPOMPontianak/status/1846734686334472625,2810782669.0,BPOMPontianak
1.843968132739953e+18,Wed Oct 09 10:58:12 +0000 2024,0,"Brand korea yg murah meriah tp vegan dan bagus itu mary and may (ada di oren), kl mau lbh middle price bs coba missha (ini bukan vegan yah) blm ada yg gagal selama ini beli 2 brand itu.. pengawasan skincare di korea tampaknya lbh ketat dibanding bpom sini jd lbh aman coba2",1.843969203772293e+18,,ndypionipop,in,,0,0,0,https://x.com/ndypionipop/status/1843969203772293216,1.0005046353862943e+18,ndypionipop
1.8414016329969216e+18,Wed Oct 02 08:55:35 +0000 2024,0,"Tindak tegas mafia skincare yang beredar di Indonesia, jangan adalagi masyarakat yang menjadi korban skincare etiket biru yang tanpa pengawasan dari BPOM , heni sagara https://t.co/IHi5orZigd",1.8414016329969216e+18,https://pbs.twimg.com/media/GY35BRia8AA7aSI.jpg,,in,,0,0,0,https://x.com/nat_emelie/status/1841401632996921476,1.6456994828755804e+18,nat_emelie
1.8407027681616778e+18,Mon Sep 30 10:38:33 +0000 2024,0,BPOM Perketat Pengawasan Skincare Overclaim: Izin Bisa Dicabut https://t.co/zYBXRpjHfX #TempoBisnis,1.8407027681616778e+18,,,in,,0,0,0,https://x.com/tempodotco/status/1840702768161677787,18129942.0,tempodotco
1.8406412592764685e+18,Mon Sep 30 06:34:08 +0000 2024,1,Badan Pengawasan Obat dan Makanan (BPOM) menyatakan pihaknya akan menarik izin edar produk skincare lokal yang overclaim. https://t.co/KwdOgGNlPm,1.8406412592764685e+18,,,in,,0,0,0,https://x.com/kompascom/status/1840641259276468462,23343960.0,kompascom
1.7930788828596475e+18,Wed May 22 00:40:32 +0000 2024,1,"dari setiap unsur pentahelix (pemerintah, akademisi, pelaku usaha, masyarakat atau komunitas, dan media). BPOM mengharapkan asosiasi profesi ini berpartisipasi aktif dalam menindaklanjuti hasil pengawasan skincare beretiket biru yang tidak sesuai ketentuan.",1.793079463598834e+18,,PulaumorotaiB,in,,0,1,0,https://x.com/PulaumorotaiB/status/1793079463598833909,1.5934202714318807e+18,PulaumorotaiB
1.7930788828596475e+18,Wed May 22 00:38:14 +0000 2024,1,"TERTIBKAN SKINCARE ETIKET BIRU #SahabatBPOM, BPOM temukan peredaran skincare beretiket biru secara tidak bertanggung jawab di tengah masyarakat tanpa ada pengawasan atau peresepan dari dokter. https://t.co/CqZZnoKuMw",1.7930788828596475e+18,https://pbs.twimg.com/media/GOJLu9-bMAA1zkJ.jpg,,in,,0,1,0,https://x.com/PulaumorotaiB/status/1793078882859647464,1.5934202714318807e+18,PulaumorotaiB
1.7797230255099087e+18,Mon Apr 15 04:07:48 +0000 2024,4,"Etiket biru pada obat adalah penanda obat luar seperti salep, krim, dan lainnya yang diberikan oleh dokter sesuai dengan kondisi pasien. Berdasarkan keterangan BPOM, skincare yang disita diberi tambahan obat keras dan diproduksi secara massal tanpa resep atau pengawasan dokter. https://t.co/TGOtRs4TMS",1.7797232733303606e+18,https://pbs.twimg.com/media/GLLY1wsacAA_KUw.png,TMIHARINI,in,,1,1,4,https://x.com/TMIHARINI/status/1779723273330360671,1.6326707285030584e+18,TMIHARINI
1.7797230255099087e+18,Mon Apr 15 04:06:49 +0000 2024,173,"BPOM sita 2400 skincare beretiket biru Deputi Bidang Pengawasan Obat Tradisional, Suplemen Kesehatan, dan Kosmetik BPOM Mohamad Kashuri (via CNN) mengungkapkan, skincare beretiket biru yang beredar di kebanyakan kota besar tidak sesuai dengan ketentuan BPOM. https://t.co/FwB0IJ9rt8",1.7797230255099087e+18,https://pbs.twimg.com/media/GLLYX9zbYAAv_wQ.png,,in,,6,1,92,https://x.com/TMIHARINI/status/1779723025509908761,1.6326707285030584e+18,TMIHARINI
1.7756566302327444e+18,Wed Apr 03 22:48:25 +0000 2024,0,BPOM melakukan pengawasan dan investigasi di ratusan klinik kecantikan untuk memeriksa produk-produk yang digunakan. Ditemukan ada 51 ribu skincare ilegal. https://t.co/H2Nw7BPQFu,1.7756566302327444e+18,,,in,,0,0,0,https://x.com/detikHealth/status/1775656630232744412,104446991.0,detikHealth
1.7554511995566653e+18,Thu Feb 08 04:39:15 +0000 2024,4,"Krim etiket biru itu obat luar,pasien dgn jerawat parah hanya bisa diatasi dgn antibiotik,pasien dgn hyperpigmentasi/melasma hanya bisa diatasi dgn Hidroquinon Krn masalah² kulit tsb hrs diobati ga bisa cuma pake skincare BPOM *Krim etiket biru harus dibawah pengawasan dokter",1.7554511995566653e+18,,,in,,0,0,1,https://x.com/kelincicici18/status/1755451199556665464,3071665542.0,kelincicici18
1.7518889041549885e+18,Mon Jan 29 08:43:57 +0000 2024,0,"lagi memperjuangkan orang"" yang ke makan iklan skincare belom bpom, cream nya emang gak lengket sih cuma itu ada steroid nya kk😭 mana abis komen itu di hapusin terus di block😩 oiya biasanya steroid di gunain cream"" dokter dan dalam pengawasan dokter gk di sebar luaskan kek gini",1.7518889041549885e+18,,,in,,0,0,0,https://x.com/ilovebeabadobee/status/1751888904154988560,1.5486225711383552e+18,ilovebeabadobee
1.6554834821713797e+18,Mon May 08 08:03:14 +0000 2023,1,"Buat yang ada flek di wajah
Jgn Gonta ganti skincare ya
Apalagi tergiur cream abal abal
Bikin glowing sesaat tapi merusak jangka panjang❌️❌️ Jadi saran kami buat pejuang flek carilah skincare yg bpom dan dibawah pengawasan dokter. https://t.co/SJIHsF4pcv",1.6554834821713797e+18,https://pbs.twimg.com/media/Fvl1cyragAAD4Kk.jpg,,in,,0,0,0,https://x.com/TariDrwKalges/status/1655483482171379712,1.3734152891702272e+18,TariDrwKalges
1.6471303689974866e+18,Sat Apr 15 06:53:53 +0000 2023,0,"@convomfs aku biasanya nggak sih, so far setau aku kalo bukan skincare yg under pengawasan dokter, dan udah bpom sih aman aman aja kalo emang langsung ganti cmiiw",1.647131109938053e+18,,convomfs,in,,0,0,0,https://x.com/biehunbb/status/1647131109938053120,1.4297728796047688e+18,biehunbb
1.6453733663612805e+18,Mon Apr 10 14:03:36 +0000 2023,1,"@ohmybeautybank Gue tim belum percaya sama skincare indo kecuali udh dr well established brand ky Paragon gt. Dengan pengawasan BPOM yg lemah, ga berani gue",1.645427312601727e+18,,ohmybeautybank,in,,0,0,0,https://x.com/glowinggvrl/status/1645427312601726976,951718022.0,glowinggvrl
1.6218674561544602e+18,Sun Feb 05 14:08:50 +0000 2023,0,"@fadddyl @convomf Cek aja pake apps bpom, bisa ketik nomer ato scan qr
Just fyi, skincare butuh waktu untuk solve problem. Untuk jerawat sekitar 3-7 hari. Brightening, aging 4-5mgg. Lebih cepet dari itu, brarti pake bahan aktif dosis tinggi yg pemakaiannya harus dibawah pengawasan dokter",1.6222358077331374e+18,,,in,,0,0,0,https://x.com/ikbenmoi/status/1622235807733137408,119692288.0,ikbenmoi
1.8555723606628106e+18,Sun Nov 10 11:25:00 +0000 2024,0,"6 Produk Skincare Berlabel BPOM Mengandung Merkuri Disita Polda Sulsel
https://t.co/gvYDq6Ej8t",1.8555723606628106e+18,,,in,,0,0,0,https://x.com/Beritasatu/status/1855572360662810639,154102750.0,Beritasatu
1.854773406715331e+18,Fri Nov 08 06:30:14 +0000 2024,0,Skincare berbahaya disita! 🫣 Polda Sulsel menyita 6 produk skincare berbahan merkuri. Produk kosmetik Fenny Frans? Mira Hayati? &gt;&gt; https://t.co/Kz4pVPW6Yj #makassar #BPOM #skincare #bahanberbahaya #kosmetik #fenyfrans #mirahayati #detikSulsel https://t.co/QyE9u6SWXx,1.854773406715331e+18,https://pbs.twimg.com/media/Gb155QGacAAxs4C.jpg,,in,,0,0,0,https://x.com/detiksulsel_/status/1854773406715331056,1.8192649678809866e+18,detiksulsel_
1.8497560356338156e+18,Fri Oct 25 10:13:00 +0000 2024,2,BPOM Makassar menyita 16 galon bahan baku untuk pembuatan skincare ilegal di Makassar. Bahan baku kosmetik tersebut disita dari satu oknum pelaku usaha. #BPOM #skincare Via: @detiksulsel_ https://t.co/DgUhJETUpx,1.8497560356338156e+18,,,in,,0,0,0,https://x.com/detikcom/status/1849756035633815576,69183155.0,detikcom
1.8395861211117532e+18,Fri Sep 27 08:41:23 +0000 2024,0,"DISITA BPOM SUDAH FIX BAHAYA! Lihat skincare disita? Ternyata ILEGAL! 😱 Jangan sampai kamu pakai kosmetik yang nggak aman ya, #Sahabat BPOM. Kosmetik ilegal dapat mengandung bahan berbahaya seperti merkuri, hidrokinon, atau asam retinoat yang bikin kulit rusak, bukan glowing! https://t.co/aaSzgH202k",1.8395861211117532e+18,https://pbs.twimg.com/ext_tw_video_thumb/1839586066971639808/pu/img/8ISQ9OSuNp5kZVM1.jpg,,in,,0,1,0,https://x.com/ctbpom/status/1839586121111753136,1.2529452933366702e+18,ctbpom
1.8308556532140892e+18,Tue Sep 03 06:29:38 +0000 2024,0,Klarifikasi Dokter Richard Lee Atas Dugaan Produk Skincare Berbahaya yang Disita BPOM https://t.co/OBZmAcGzoK,1.8308556532140892e+18,,,in,,0,0,0,https://x.com/harapanrakyat_/status/1830855653214089252,239873274.0,harapanrakyat_
1.8307956960158518e+18,Tue Sep 03 02:31:23 +0000 2024,0,"Mengejutkan! BPI KPNPA melaporkan produk skincare yang diduga milik Richard Lee ke Bareskrim. Produk tersebut dikabarkan tidak sesuai ketentuan hingga akhirnya disita BPOM. Ada apa ya, detikers? #detikhot #richardlee https://t.co/ZNeJYwhKii",1.8307956960158518e+18,https://pbs.twimg.com/ext_tw_video_thumb/1830795663702990848/pu/img/7uSed_XVkp--FDZB.jpg,,in,,0,0,0,https://x.com/detikhot/status/1830795696015851685,137282671.0,detikhot
1.830630153187414e+18,Mon Sep 02 15:33:34 +0000 2024,0,Dokter Richard Lee Beri Klarifikasi Atas Dugaan Produk Skincare Berbahaya yang Disita BPOM https://t.co/JxznXdo3kK,1.830630153187414e+18,,,in,,0,0,0,https://x.com/ahmed_die/status/1830630153187414039,109546377.0,ahmed_die
1.8305747372502922e+18,Mon Sep 02 11:53:22 +0000 2024,0,Ini Daftar Produk Skincare Berbahaya yang Disita BPOM Termasuk DNA Salmon Milik Dr. Richard Lee https://t.co/NSzvzaQykz,1.8305747372502922e+18,,,in,,0,0,0,https://x.com/arieshben/status/1830574737250292136,2377681326.0,arieshben
1.8305046835109235e+18,Mon Sep 02 07:15:00 +0000 2024,0,Dokter Richard Lee menyampaikan klarifikasi soal kabar produk skincare miliknya disita BPOM karena mengandung bahan berbahaya. https://t.co/tp2gLH6I4A,1.8305046835109235e+18,,,in,,0,0,0,https://x.com/Insertlivettv/status/1830504683510923485,48890883.0,Insertlivettv
1.8066120076693468e+18,Fri Jun 28 08:54:02 +0000 2024,19,"Skincare Diduga Milik Athena Group Disita, BPOM Minta Masyarakat Tidak Tergiur Promosi Sesat https://t.co/6gtOwMoRGi",1.8066120076693468e+18,,,in,,0,1,10,https://x.com/OposisiCerdas/status/1806612007669346747,8.87743587579945e+17,OposisiCerdas
1.805809522822595e+18,Wed Jun 26 03:45:15 +0000 2024,0,"Skincare Diduga Milik Athena Group Disita, BPOM Minta Masyarakat Tidak Tergiur Promosi Sesat https://t.co/qINE0lGhhw https://t.co/KnQcwSrnZx",1.805809522822595e+18,https://pbs.twimg.com/media/GQ-GMKlaQAAf_rP.jpg,,in,,0,0,1,https://x.com/suaranasional/status/1805809522822595044,2918142446.0,suaranasional
1.804899288956461e+18,Sun Jun 23 16:52:07 +0000 2024,0,"@ndya_zhra padahal dia sendiri yg suka review skincare etiket biru bahaya, katanya sih dna salmonya sendiri etiket biru sampai disita bpom",1.8049203828494175e+18,,ndya_zhra,in,,0,0,0,https://x.com/melfeyadin/status/1804920382849417434,85202439.0,melfeyadin
1.8047085361755057e+18,Sun Jun 23 04:39:42 +0000 2024,0,"@blemifh Wah parah sih padahal dia sendiri juga sering review skincare etiket biru bahaya, dna salmonya sendiri etiket biru sampai disita bpom loh.
#RichardLeeJanganHoax",1.8047360634723656e+18,,blemifh,in,,0,0,0,https://x.com/Melati0505/status/1804736063472365594,1.7986696094633329e+18,Melati0505
1.804708455254819e+18,Sun Jun 23 04:39:12 +0000 2024,0,"@hosgwarts ngomongin skincare etiket biru nggak aman, padahal produknya sendiri disita bpom
#RichardLeeJanganHoax",1.8047359367036396e+18,,hosgwarts,in,,0,0,0,https://x.com/kalasekani/status/1804735936703639651,1.7401582079376998e+18,kalasekani
1.804708455254819e+18,Sun Jun 23 04:38:04 +0000 2024,0,"@hosgwarts ngomentarin skincare etiket biru, padahal dna salmonnya sendiri disita bpom
#RichardLeeJanganHoax",1.8047356521705434e+18,,hosgwarts,in,,0,0,0,https://x.com/dyane00/status/1804735652170543243,1.7388464249835684e+18,dyane00
1.804708455254819e+18,Sun Jun 23 04:37:02 +0000 2024,0,"@hosgwarts gembar-gembor bahaya skincare etiket biru, eh dna salmonnya juga disita bpom
#RichardLeeJanganHoax",1.8047353936964733e+18,,hosgwarts,in,,0,0,0,https://x.com/gretaliny/status/1804735393696473326,1.7985450800114156e+18,gretaliny
1.8047085206439734e+18,Sun Jun 23 04:27:29 +0000 2024,0,"@zidaneadiyaksa paling vokal soal skincare etiket biru, padahal dna salmonnya disita bpom.
#RichardLeeJanganHoax",1.804732989731177e+18,,zidaneadiyaksa,in,,0,0,0,https://x.com/havalouie/status/1804732989731176837,1.7981605884825068e+18,havalouie
1.8047085206439734e+18,Sun Jun 23 04:26:10 +0000 2024,0,"@zidaneadiyaksa kebanyakan ngomong soal skincare etiket biru, padahal dna salmonnya disita bpom.
#RichardLeeJanganHoax",1.804732658569929e+18,,zidaneadiyaksa,in,,0,0,0,https://x.com/lavitamo/status/1804732658569928938,1.7985440775307878e+18,lavitamo
1.804708651309163e+18,Sun Jun 23 03:13:31 +0000 2024,0,"@itscinat dia yang doyan review skincare beretiket biru dan bahaya, sementara dna salmon skincare-nya sendiri beretiket biru dan disita bpom #RichardLeeJanganHoax",1.8047143749276838e+18,,itscinat,in,,0,0,0,https://x.com/Jamal7525258515/status/1804714374927683819,1.761349451179012e+18,Jamal7525258515
1.8047132247153462e+18,Sun Jun 23 03:08:57 +0000 2024,0,"Dari dulu emang richard lee ini penuh kontroversi. Mulai dari berseteru sama karput, nyebar hoax kliniknya kemalingan, sampe produknya DNA Salmon produk injeksi kecantikan disita BPOM karena dinyatakan BPOM skincare beretiket biru #richardleejanganhoax
https://t.co/fFQCPMhK17 https://t.co/jepCJ7bfWe",1.8047132247153462e+18,https://pbs.twimg.com/ext_tw_video_thumb/1804713189193744385/pu/img/6I1ohl-FpNR69_DP.jpg,,in,,0,0,0,https://x.com/Lajura/status/1804713224715346268,2919162306.0,Lajura
1.804708651309163e+18,Sun Jun 23 03:08:48 +0000 2024,0,"@itscinat heran sih, padahal dia sendiri yang suka review skincare etiket biru bahaya, ealah dna salmonya sendiri etiket biru sampai disita bpom. #RichardLeeJanganHoax",1.8047131864674263e+18,,itscinat,in,,0,0,0,https://x.com/Anggi_ann1sa/status/1804713186467426353,1.7385570133225062e+18,Anggi_ann1sa
1.804708651309163e+18,Sun Jun 23 03:06:22 +0000 2024,0,"@itscinat dia sendiri yang suka review skincare berbahaya dengan etiket biru, dan dna salmon miliknya juga beretiket biru sampai disita bpom #RichardLeeJanganHoax",1.8047125747742804e+18,,itscinat,in,,0,0,0,https://x.com/KanesKanesyaa/status/1804712574774280392,1.8018401455635866e+18,KanesKanesyaa
1.804708651309163e+18,Sun Jun 23 03:05:38 +0000 2024,0,"@itscinat lucunya, dia yang hobi review skincare etiket biru berbahaya, padahal dna salmon skincare-nya sendiri juga beretiket biru dan disita bpom #RichardLeeJanganHoax",1.8047123896587512e+18,,itscinat,in,,0,0,0,https://x.com/kenzi_kenziii/status/1804712389658751199,1.8018407615181005e+18,kenzi_kenziii
1.80470848407389e+18,Sun Jun 23 03:04:48 +0000 2024,0,"@cimotyy padahal dia sendiri sering review skincare etiket biru yang berbahaya, dan skincare dna salmon miliknya juga beretiket biru sampai disita bpom
#RichardLeeJanganHoax",1.8047121813903524e+18,,cimotyy,in,,0,0,0,https://x.com/Nurul438209/status/1804712181390352506,1.8018419325048627e+18,Nurul438209
1.8047089666830298e+18,Sun Jun 23 03:02:56 +0000 2024,0,"@kudila_ Ironis banget, dia sering review skincare etiket biru bahaya, eh DNA salmonnya sendiri yang etiket biru sampai disita BPOM. #RichardLeeJanganHoax",1.8047117120646717e+18,,kudila_,in,,0,0,0,https://x.com/AlvaroArarya/status/1804711712064671795,1.740907599883866e+18,AlvaroArarya
1.804708651309163e+18,Sun Jun 23 03:02:29 +0000 2024,0,@itscinat Kok bisa ya DNA salmon-nya disita BPOM? Padahal dia suka nge-review skincare berlabel biru yang bahaya #RichardLeeJanganHoax,1.8047115958614797e+18,,itscinat,in,,0,0,0,https://x.com/cerivvfx/status/1804711595861479756,1.1703079224730788e+18,cerivvfx
1.80470848407389e+18,Sun Jun 23 03:01:58 +0000 2024,0,"@cimotyy bikin heboh skincare etiket biru, eh dna salmonnya sendiri disita bpom.
#RichardLeeJanganHoax",1.8047114667986002e+18,,cimotyy,in,,0,0,0,https://x.com/Louieharaa/status/1804711466798600214,1.0750677315509821e+18,Louieharaa
1.804708651309163e+18,Sun Jun 23 03:01:51 +0000 2024,0,"@itscinat aneh, dia suka review skincare beretiket biru yang bahaya, padahal skincare dna salmonnya juga beretiket biru sampai disita bpom #RichardLeeJanganHoax",1.8047114379292554e+18,,itscinat,in,,0,0,0,https://x.com/areta99414/status/1804711437929255334,1.7606573209195766e+18,areta99414
1.8047097133527619e+18,Sun Jun 23 02:55:00 +0000 2024,0,asli yaa #RichardLeeJanganHoax deh! dari dulu review produknya banyak yg gak jelas emang. produk dna salmonnya aja disita bpom karena berbahaya. dia juga sering review skincare padahal bukan dokter kulit. mending hati2 aja kalo denger review dari dia. https://t.co/gbuNlUt1P9 https://t.co/6q7FaYYPzu,1.8047097133527619e+18,https://pbs.twimg.com/media/GQuX7PNaUAAxoPK.jpg,,in,,0,0,0,https://x.com/ameenaame/status/1804709713352761824,1.7305973476323287e+18,ameenaame
